customer_id,age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown,lifetime_value,expected_total,total_expected_diff,total_expected_pct_diff,is_total_mismatch,log_monthly_charges,log_total_charges,monthly_charges_yj,total_charges_yj
CUST000615,27.0,Nairobi,4/4/2025,31-May-25,5.0,1361.62,40709.825,1.0,1,42.8,0,0.0,Samsung C70,Unknown,App keeps logging me out.,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6808.099999999999,6808.099999999999,33901.725,4.979616192475877,1,7.217164596053661,10.614249306582769,0.4395956477825955,-0.027094493839585277
CUST000616,30.0,Kisumu,1/9/2023,13/02/2024,24.0,825.62,19948.25,2.0,0,0.0,Yes,0.0,Samsung C70,Unknown,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19814.88,19814.88,133.36999999999898,0.006730800287460345,0,6.7173450972845625,9.900946827626376,-0.6054432128384408,-0.7415408560154396
CUST000617,30.0,Machakos,13-Jul-21,28-Feb-23,50.0,1757.93,88082.34,1.0,0,0.0,No,1.0,Infinix Note29,Radio,"Stable internet, happy so far.",Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,87896.5,87896.5,185.8399999999965,0.0021143048926862205,0,7.472460948607442,11.386038690750276,0.8397902311997906,0.8853095939513824
CUST000618,20.0,Nakuru,11/10/2024,2/7/2025,9.0,1090.67,9599.66,2.0,1,47.43,1,1.0,Tecno S84,Google,Customer care took long to respond. (pls),No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9816.03,9816.03,-216.3700000000008,0.02204251616997694,0,6.9954639128316956,9.169587125092754,0.024010991017400382,-1.3651231350664448
CUST000619,7.0,Meru,20/01/2024,3/23/2024,19.0,1048.72,11621.34,3.0,1,40.4,1,1.0,Samsung C70,Twitter/X,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19925.68,19925.68,-8304.34,0.41676570134618157,1,6.9562787409230245,9.360684387068606,-0.05691638520854878,-1.211870817862715
CUST000620,21.0,Nakuru,12/19/2023,4/30/2024,20.0,3131.42,40709.825,0.0,0,0.0,Yes,1.0,Infinix S90,Radio,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,62628.4,62628.4,-21918.575000000004,0.3499782047761025,1,8.049561147737002,10.614249306582769,1.5056626261124555,-0.027094493839585277
CUST000621,49.0,Nairobi,5/2/2022,30/05/2022,40.0,1048.72,40709.825,0.0,1,58.0,0,1.0,Oppo C32,Google,Network drops sometimes in the evening.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41948.8,41948.8,-1238.9750000000058,0.029535409832938637,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000622,35.0,Mombasa,8/7/2025,11/6/2025,0.0,783.91,40709.825,3.0,1,20.95,Yes,0.0,Infinix Note76,TV,Sawa kabisa!,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,40709.825,40709824999999.99,1,6.665569061528102,10.614249306582769,-0.7378552459438192,-0.027094493839585277
CUST000623,37.0,Nairobi,10/23/2023,10-Jun-24,39.0,675.1,40709.825,1.0,0,0.0,No,1.0,Nokia C35,Unknown,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,94531.14414529916,94531.14414529916,-9612.924356223177,105711369099.25322,0,6.516340994096632,10.614249306582769,-1.14961722354625,-0.027094493839585277
CUST000624,37.0,Machakos,6/4/2022,23-Aug-22,39.0,977.92,38272.79,2.0,0,0.0,No,1.0,Vivo Note35,Friend,Great service!,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38138.88,38138.88,133.9100000000035,0.0035111151664652973,0,6.886449923154801,10.552520606701549,-0.2071717052448562,-0.09351170437374753
CUST000625,32.0,Unknown,5/18/2025,5/1/2026,3.0,1143.56,40709.825,4.0,0,0.0,Yes,1.0,Realme Y41,Radio,Sawa kabisa!,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3430.68,3430.68,37279.145,10.866401121640354,1,7.042775562658078,10.614249306582769,0.11859890998976672,-0.027094493839585277
CUST000626,39.0,Meru,9/4/2019,28-Oct-19,73.0,808.36,58982.83,3.0,1,48.08,Yes,1.0,Infinix S90,X,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59010.28,59010.28,-27.44999999999709,0.0004651731867735016,0,6.696243811897635,10.985018617527805,-0.6587864865814858,0.3916613948142704
CUST000627,21.0,Nyeri,2/11/2020,9/22/2020,67.0,3064.25,205105.24,2.0,1,0.0,1,0.0,Infinix Note76,Unknown,Customer care took long to respond.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,205304.75,205304.75,-199.5100000000093,0.0009717748858709229,0,8.027884411112497,12.231283367780991,1.4855200465819611,2.082274154158462
CUST000628,28.0,Nakuru,1/5/2021,5/12/2021,52.0,933.31,40709.825,2.0,1,51.06,1,1.0,Xiaomi A30,Radio,Sawa kabisa!,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48532.119999999995,48532.119999999995,-7822.294999999998,0.1611776901565363,1,6.839808288941888,10.614249306582769,-0.31201612231727327,-0.027094493839585277
CUST000629,34.0,Unknown,5/14/2021,31/01/2022,52.0,1758.96,91205.97,2.0,0,0.0,Yes,0.0,Realme Note51,Twitter/X,Network drops sometimes in the evening.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,91465.92,91465.92,-259.9499999999971,0.0028420421507813426,0,7.473046360501201,11.420886598580744,0.8406225147977169,0.9303281023445928
CUST000630,67.02999999999997,Unknown,12/19/2021,9/25/2022,45.0,571.75,25492.97,4.0,0,0.0,No,1.0,Infinix Note29,Unknown,Customer care took long to respond.,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25728.75,25728.75,-235.77999999999884,0.009164067434290032,0,6.350449321333605,10.146197232594703,-1.6649534312707712,-0.5086046837011693
CUST000631,42.0,Kiambu,29-Nov-19,27-Apr-20,70.0,1673.87,117060.82,2.0,0,26.1,Yes,0.0,Vivo A41,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,117170.9,117170.9,-110.0799999999872,0.0009394824141487882,0,7.423490829306906,11.670457450306786,0.7688567600864679,1.2631684465535016
CUST000632,47.0,Kisumu,5-Oct-20,26/11/2022,59.0,1048.72,61423.96,2.0,0,0.0,0,1.0,Oppo S60,Unknown,Too expensive for the value.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,61874.48,61874.48,-450.5200000000041,0.007281192504567259,0,6.9562787409230245,11.025571546188516,-0.05691638520854878,0.4395988642346966
CUST000633,29.0,Machakos,9/9/2021,29-Jan-22,48.0,1048.72,40709.825,5.0,0,0.0,0,0.0,Realme S84,Facebook,Sawa kabisa!,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50338.56,50338.56,-9628.735,0.19127950819411224,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000634,34.0,Uasin Gishu,12/12/2020,12/20/2020,57.0,1045.64,59414.59,2.0,0,0.0,0,1.0,Huawei C80,Unknown,Too expensive for the value. ASAP,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,59601.48,59601.48,-186.8900000000067,0.003135660389641391,0,6.953340312202621,10.992311928827142,-0.06308157410812071,0.40025085021024037
CUST000635,43.0,Nairobi,11/4/2019,17/11/2019,71.0,1048.72,40709.825,1.0,1,465.01,0,0.0,Unknown,Unknown,Customer care took long to respond.??,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94531.14414529916,94531.14414529916,-9612.924356223177,105711369099.25322,0,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000636,36.0,Nyeri,1/11/2019,12/3/2020,80.0,632.86,40709.825,3.0,0,26.1,1,0.5190771960958296,Nokia C47,Google,Switching from competitor soon.,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50628.8,50628.8,-9918.975000000006,0.19591566460196191,1,6.451828109863584,10.614249306582769,-1.342428479320824,-0.027094493839585277
CUST000637,24.0,Nakuru,8/1/2023,21-Sep-23,25.0,1999.84,40709.825,5.0,1,26.01,1,1.0,Xiaomi S38,Unknown,App keeps logging me out.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,49996.0,49996.0,-9286.175000000003,0.18573835906872185,1,7.601322371366771,10.614249306582769,1.0144416508820815,-0.027094493839585277
CUST000638,34.0,Meru,1/20/2024,22/06/2024,20.0,73666.81,548583.3491999991,1.0,1,22.96,1,1.0,Oppo Note35,Billboard,Customer care took long to respond.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1473336.2,1473336.2,-56.579999999841675,3.8402640211950025e-05,0,11.207321212073332,13.215096328460389,2.617920592478383,3.791541413738574
CUST000639,23.0,Uasin Gishu,8/29/2025,30-Dec-25,0.0,1784.17,111.86,1.0,0,26.1,0,0.0,Apple Y34,Billboard,Support was helpful via M-Pesa reversal.,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,111.86,111860000000.0,1,7.487268927774118,4.726148112540994,0.8607307381741857,-3.578419686136235
CUST000640,54.0,Nyeri,4/8/2024,26/10/2025,20.0,1154.31,23090.16,3.0,0,0.0,0,1.0,Samsung C15,Billboard,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23086.199999999997,23086.199999999997,3.960000000002765,0.00017153104452021528,0,7.052123985211921,10.047205139285,0.13689418576135967,-0.6041621984122318
CUST000641,12.0,Machakos,7-Apr-22,2/9/2023,41.0,1048.72,40709.825,2.0,0,0.0,1,0.0,Infinix Note76,X,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42997.520000000004,42997.520000000004,-2287.695000000007,0.05320527788579327,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000642,37.0,Kisumu,5/14/2019,8/28/2019,76.0,1871.9,141937.91,1.0,1,76.65,No,1.0,Oppo C32,Friend,Switching from competitor soon.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,142264.4,142264.4,-326.4899999999907,0.00229495221573344,0,7.535243310735808,11.863152032748374,0.9269948140904893,1.53313211720002
CUST000643,51.0,Nairobi,8/6/2021,26/02/2022,49.0,549.35,40709.825,2.0,1,96.77,1,0.0,Unknown,Radio,Fiber upgrade requested.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26918.15,26918.15,13791.674999999996,0.5123559754291986,1,6.310554439469401,10.614249306582769,-1.7987656190180046,-0.027094493839585277
CUST000644,35.0,Kiambu,3/26/2022,4/6/2022,41.0,1913.17,78381.24,2.0,1,452.41,Yes,1.0,Infinix C70,X,Unknown,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,78439.97,78439.97,-58.729999999995925,0.0007487254265904892,0,7.557039387295456,11.26935265006432,0.9563202361972658,0.7370896843832792
CUST000645,42.0,Kisumu,3/4/2022,17/08/2023,42.0,525.72,22354.63,2.0,0,0.0,1,1.0,Vivo C42,Radio,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22080.24,22080.24,274.3899999999994,0.012426948257808202,0,6.26666909804865,10.014833469885838,-1.9506703979348958,-0.6349557919319088
CUST000646,27.0,Nakuru,3-Feb-24,11/9/2024,19.0,1048.72,72178.13,2.0,1,48.42,Yes,1.0,Xiaomi S38,Unknown,Please call me back.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,19925.68,19925.68,52252.450000000004,2.622367216576668,1,6.9562787409230245,11.186906224923806,-0.05691638520854878,0.6346636162011664
CUST000647,26.0,Uasin Gishu,10/19/2019,21/11/2020,71.0,1393.32,98821.22,0.0,1,53.63,No,0.0,Tecno Y78,Google,Great service!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,98925.72,98925.72,-104.5,0.0010563481367636136,0,7.2401621202134265,11.501077757235443,0.47887375640272994,1.0352621076858757
CUST000648,45.0,Nakuru,14-Aug-21,3/6/2023,49.0,550.72,27019.5,2.0,1,86.31,1,1.0,Samsung S14,Unknown,Support was helpful via M-Pesa reversal.,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26985.280000000002,26985.280000000002,34.219999999997526,0.0012680987560624256,0,6.313040671207319,10.204351116154228,-1.7903087870512946,-0.4514769553440575
CUST000649,15.0,Nairobi,19-Dec-21,6/5/2023,45.0,3671.02,165048.58,2.0,1,58.74,Yes,1.0,Unknown,Twitter/X,Great service!,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,165195.9,165195.9,-147.32000000000698,0.0008917896872743579,0,8.208497198348642,12.014001192594671,1.6437414444831449,1.7527165829308675
CUST000650,32.0,Machakos,8/12/2025,24-Oct-25,0.0,630.33,40709.825,1.0,1,41.78,Yes,1.0,Xiaomi S38,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-9612.924356223177,105711369099.25322,0,6.44782870523293,10.614249306582769,-1.354692073250423,-0.027094493839585277
CUST000651,19.0,Unknown,3/21/2021,5/24/2021,56.0,541.5,30420.69,3.0,0,0.0,No,1.0,Nokia C10,TV,Unknown,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30324.0,30324.0,96.68999999999869,0.00318856351404813,0,6.296188085414615,10.322911119825687,-1.8479428950046388,-0.33268876324550806
CUST000652,27.0,Kiambu,10/8/2023,2/10/2024,23.0,600.31,13809.61,0.0,0,0.0,No,1.0,Unknown,Twitter/X,Switching from competitor soon.!!!,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13807.13,13807.13,2.4800000000013824,0.0001796173426339292,0,6.399110608540862,9.533192416318492,-1.507075767932395,-1.067804281407277
CUST000653,41.0,Nairobi,8/2/2025,2/16/2026,6.0,1308.01,7846.58,2.0,0,26.1,No,1.0,Infinix Note76,Friend,App keeps logging me out.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7848.0599999999995,7848.0599999999995,-1.4799999999995634,0.0001885816367356232,0,7.177026405300124,8.96796048299355,0.36939519549903893,-1.5198931695673312
CUST000654,44.0,Mombasa,9-Jul-21,26-Dec-21,50.0,3703.44,40709.825,3.0,1,74.92,1,1.0,Apple Y34,Twitter/X,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,185172.0,185172.0,-144462.175,0.78015129177197,1,8.217287379207798,10.614249306582769,1.6509074647822177,-0.027094493839585277
CUST000655,21.0,Nakuru,2/9/2020,12/14/2020,59.0,613.76,40709.825,1.0,0,0.0,1,0.5190771960958296,Unknown,Unknown,Great service!,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,36211.84,36211.84,4497.985000000001,0.12421310267580651,1,6.421231947739111,10.614249306582769,-1.4371914021547656,-0.027094493839585277
CUST000656,58.0,Nyeri,24-Dec-21,4/19/2022,45.0,620.12,40709.825,0.0,0,0.0,Yes,1.0,Vivo A30,Unknown,Too expensive for the value.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27905.4,27905.4,12804.424999999996,0.45885115425686557,1,6.431524299980645,10.614249306582769,-1.4050702927512244,-0.027094493839585277
CUST000657,43.0,Nyeri,8/5/2020,25/07/2021,39.0,1526.33,40709.825,0.0,0,0.0,1,0.0,Huawei A59,X,Switching from competitor soon.,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,59526.869999999995,59526.869999999995,-18817.045,0.3161101028829449,1,7.3312763918898725,10.614249306582769,0.6279869877180272,-0.027094493839585277
CUST000658,40.0,Nairobi,20/10/2019,3/31/2020,71.0,1048.72,40709.825,0.0,0,0.0,No,1.0,Realme Y41,Unknown,Network drops sometimes in the evening.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74459.12,74459.12,-33749.295,0.4532593858213681,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000659,24.0,Nairobi,9/2/2019,29-Nov-19,73.0,500.8,40709.825,1.0,1,96.43,0,1.0,Xiaomi A30,Twitter/X,Too expensive for the value.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36558.4,36558.4,4151.424999999996,0.11355598166221395,1,6.218201633932322,10.614249306582769,-2.1243606234688164,-0.027094493839585277
CUST000660,35.0,Uasin Gishu,11/10/2020,9/23/2021,58.0,1621.37,94200.29,2.0,0,0.0,Yes,0.0,Xiaomi P59,Facebook,Overcharged? Not sure.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,94039.45999999999,94039.45999999999,160.83000000000175,0.001710239510095018,0,7.391643322101641,11.453189154738205,0.7213048447028884,0.9723719870411401
CUST000661,46.0,Machakos,6/13/2022,11/15/2022,39.0,887.1,34588.51,6.0,1,44.05,0,1.0,Realme C59,Unknown,Great service!,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34596.9,34596.9,-8.389999999999418,0.00024250727666349226,0,6.789084349264458,10.451305735886962,-0.4302863146779214,-0.20045491127546541
CUST000662,40.0,Machakos,5/20/2025,8/11/2025,3.0,1801.28,5217.04,2.0,0,26.1,1,0.0,Realme S34,Unknown,Sawa kabisa!,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5403.84,5403.84,-186.80000000000018,0.0345680108959491,0,7.49680780900549,8.559877131439618,0.8740971536764957,-1.8126293369479702
CUST000663,18.0,Nakuru,3/28/2022,4/12/2022,41.0,1602.38,40709.825,4.0,1,58.81,No,0.0,Unknown,Unknown,"Stable internet, happy so far.",No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65697.58,65697.58,-24987.755000000005,0.3803451360004375,1,7.379869180037231,10.614249306582769,0.703434602070394,-0.027094493839585277
CUST000664,45.0,Machakos,12/4/2023,28/04/2024,21.0,1700.15,36026.01,0.0,1,95.85,1,0.0,Apple P20,Unknown,Overcharged? Not sure.,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35703.15,35703.15,322.8600000000006,0.009042899576087587,0,7.43905977192945,10.492024213898356,0.7916920783015924,-0.15772192949640937
CUST000665,42.0,Kisumu,24-May-20,3/7/2020,64.0,3871.76,247573.91,2.0,0,0.0,0,0.5190771960958296,Xiaomi S9,X,Switching from competitor soon.,No,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,247792.64,247792.64,-218.73000000001048,0.0008827138691448204,0,8.261722710127609,12.419468481863234,1.6864168744361463,2.3808923561052153
CUST000666,30.0,Nakuru,4/3/2024,27/12/2025,15.0,539.46,8146.8,1.0,0,0.0,No,0.0,Tecno S84,Radio,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8091.900000000001,8091.900000000001,54.899999999999636,0.006784562340117012,0,6.292420628790301,9.005503231144607,-1.8609273287624741,-1.4915998389318934
CUST000667,64.0,Mombasa,5/30/2022,17/01/2023,39.0,1818.66,40709.825,1.0,1,60.25,No,0.0,Unknown,Facebook,App keeps logging me out.,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,70927.74,70927.74,-30217.915000000008,0.4260380353300356,1,7.506404949432271,10.614249306582769,0.887448868136487,-0.027094493839585277
CUST000668,51.0,Uasin Gishu,7/7/2023,26-Jul-23,26.0,2600.46,67721.56,4.0,1,71.98,1,0.0,Infinix C70,Google,Sawa kabisa!,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67611.96,67611.96,109.59999999999127,0.0016210149801897421,0,7.8638281048673875,11.123174638249637,1.3219553731918419,0.5567681130580351
CUST000669,34.0,Meru,1/20/2022,6/23/2022,44.0,500.46,22065.91,1.0,0,26.1,1,1.0,Huawei Note11,Radio,App keeps logging me out.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,22020.239999999998,22020.239999999998,45.67000000000189,0.0020740010099799012,0,6.217523843503089,10.001834480386524,-2.12683471255762,-0.6472586790702227
CUST000670,43.0,Kiambu,8/11/2024,27-Sep-24,12.0,588.05,7104.35,2.0,0,0.0,Yes,0.0,Unknown,Unknown,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7056.599999999999,7056.599999999999,47.75000000000091,0.006766714848509784,0,6.378511069692128,8.868603300401658,-1.5732053876886867,-1.5936386869778167
CUST000671,32.0,Unknown,1/20/2025,6/7/2025,39.0,1370.08,40709.825,1.0,0,0.0,No,0.0,Apple P45,Facebook,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,53433.119999999995,53433.119999999995,-12723.294999999998,0.23811626571683933,1,7.223354029428126,10.614249306582769,0.4502335958478994,-0.027094493839585277
CUST000672,36.0,Nakuru,7/15/2024,8/19/2024,13.0,1048.72,36055.15,0.0,0,0.0,1,0.0,Infinix C70,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13633.36,13633.36,22421.79,1.6446268564754656,1,6.9562787409230245,10.492832724557083,-0.05691638520854878,-0.15686948358712993
CUST000673,24.0,Machakos,29-Nov-23,3-Dec-25,21.0,577.78,11701.51,2.0,1,88.55,0,0.5190771960958296,Vivo A30,TV,Please call me back.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133.38,12133.38,-431.869999999999,0.03559354442043053,0,6.360922439910144,9.367558627692127,-1.6304850378014977,-1.2062353353131015
CUST000674,21.0,Nyeri,26/11/2019,19/08/2020,70.0,901.18,63075.92,3.0,0,0.0,0,1.0,Infinix S90,TV,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,63082.6,63082.6,-6.680000000000291,0.00010589290866261356,0,6.804814056694886,11.05211021299841,-0.3931268826690334,0.4712056253381166
CUST000675,39.0,Mombasa,13/06/2019,7-Feb-20,75.0,1868.53,140209.63,6.0,1,53.62,1,0.0,Oppo C32,Facebook,Fiber upgrade requested.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,140139.75,140139.75,69.88000000000466,0.0004986451024780918,0,7.533442341359825,11.850901070965193,0.924550158510389,1.515621132603165
CUST000676,35.0,Meru,5-Nov-23,19-Aug-24,22.0,1093.82,40709.825,2.0,1,39.08,0,0.0,Huawei Y38,Unknown,Please call me back.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24064.039999999997,24064.039999999997,16645.785,0.6917286124856553,1,6.998345245176499,10.614249306582769,0.02986815857412053,-0.027094493839585277
CUST000677,67.02999999999997,Kisumu,8/13/2022,2/17/2024,39.0,1048.72,40709.825,2.0,0,0.0,1,0.0,Apple P20,Facebook,Please call me back.,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40900.08,40900.08,-190.25500000000466,0.0046517023927581565,0,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000678,33.0,Kiambu,22-Oct-21,7-May-22,47.0,1048.72,32776.61,3.0,1,8.93,1,1.0,Vivo A41,Billboard,Unknown,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49289.840000000004,49289.840000000004,-16513.230000000003,0.3350229986544827,1,6.9562787409230245,10.39750093932857,-0.05691638520854878,-0.2563297848094283
CUST000679,24.0,Kisumu,4/16/2019,6/26/2019,77.0,1048.72,295989.92,1.0,1,77.16,Yes,1.0,Oppo S60,Facebook,Overcharged? Not sure.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,80751.44,80751.44,215238.47999999998,2.6654444799993326,1,6.9562787409230245,12.598084057160014,-0.05691638520854878,2.6761554803241414
CUST000680,26.0,Meru,1/10/2020,21/06/2020,68.0,801.21,54545.81,2.0,0,0.0,1,0.0,Huawei P74,Unknown,Too expensive for the value.,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54482.28,54482.28,63.529999999998836,0.0011660672057042707,0,6.687370418977528,10.906814511091156,-0.6814719449687477,0.30043179979958323
CUST000681,18.0,Unknown,26/07/2021,30-Jul-21,50.0,1048.72,40709.825,3.0,0,26.1,No,1.0,Tecno S30,X,Please call me back.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,52436.0,52436.0,-11726.175000000003,0.22362832786634718,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
