customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST000607,30.0,Female,Uasin Gishu,10/31/2019,5-Feb-20,71.0,956.89,67885.66,1.0,0,0.0,Yes,Yes,Nokia C88,Radio,Overcharged? Not sure. ASAP,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
CUST000608,20.0,,Uasin Gishu,8-Aug-19,2/10/2020,73.0,1443.71,105513.18,1.0,No,0.0,1,0,Samsung C15,,"Stable internet, happy so far.",No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
CUST000609,26.0,Male,Meru,9/13/2020,4/3/2021,,1890.48,,2.0,1,86.87,1,Yes,Realme Y41,,,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000610,48.0,Male,Uasin Gishu,3/9/2020,23-Nov-20,60.0,826.82,49439.1,0.0,No,0.0,Yes,0,Apple S44,Google,Customer care took long to respond. ASAP,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000611,,F,Meru,29-May-22,6/28/2022,39.0,1993.06,77844.6,1.0,0,,0,No,Infinix C70,X,,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000612,34.0,M,Nyeri,15-Dec-19,11/1/2021,69.0,893.01,,1.0,Y,49.76,1,Yes,Samsung C15,Twitter/X,App keeps logging me out.,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000613,35.0,Other,Nakuru,13-Oct-21,1/3/2023,47.0,3316.59,155871.85,1.0,Yes,97.89,1,No,Oppo Note35,Friend,Fiber upgrade requested.,No,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
CUST000614,46.0,0,Nakuru,4/30/2020,18-Nov-20,65.0,690.05,,3.0,Yes,37.78,Yes,0,Vivo C42,,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST000615,27.0,F,Nairobi,4/4/2025,31-May-25,5.0,1361.62,,1.0,TRUE,42.8,0,No,Samsung C70,,App keeps logging me out.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000616,30.0,M,Kisumu,1/9/2023,13/02/2024,24.0,825.62,19948.25,,0,0.0,Yes,0,Samsung C70,,,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
CUST000617,30.0,Male,Machakos,13-Jul-21,28-Feb-23,50.0,1757.93,"88,082.34",1.0,FALSE,0.0,No,Yes,Infinix Note29,Radio,"Stable internet, happy so far.",Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000618,20.0,1,Nakuru,11/10/2024,2/7/2025,9.0,1090.67,9599.66,2.0,Yes,47.43,1,1,Tecno S84,Google,Customer care took long to respond. (pls),No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
CUST000619,7.0,1,Meru,20/01/2024,3/23/2024,19.0,KES 610.16,11621.34,3.0,1,40.4,1,Yes,Samsung C70,Twitter/X,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
CUST000620,21.0,Female,Nakuru,12/19/2023,4/30/2024,20.0,3131.42, ,0.0,No,0.0,Yes,1,Infinix S90,Radio,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
CUST000621,49.0,F,Nairobi,5/2/2022,30/05/2022,40.0,"KES 2,751.33",,0.0,Y,58.0,0,1,Oppo C32,Google,Network drops sometimes in the evening.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000622,35.0,,Mombasa,8/7/2025,11/6/2025,0.0,783.91,,3.0,Y,20.95,Yes,No,Infinix Note76,TV,Sawa kabisa!,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
CUST000623,37.0,0,Nairobi,10/23/2023,10-Jun-24,-22.0,675.1,,1.0,FALSE,0.0,No,1,Nokia C35,,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000624,37.0,Female,Machakos,6/4/2022,23-Aug-22,39.0,977.92,38272.79,2.0,No,0.0,No,Yes,Vivo Note35,Friend,Great service!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000625,32.0,1,,5/18/2025,5/1/2026,3.0,1143.56,,4.0,No,0.0,Yes,1,Realme Y41,Radio,Sawa kabisa!,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000626,39.0,Male,Meru,9/4/2019,28-Oct-19,73.0,808.36,58982.83,3.0,TRUE,48.08,Yes,1,Infinix S90,X,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000627,21.0,0,Nyeri,2/11/2020,9/22/2020,67.0,3064.25,205105.24,2.0,Yes,0.0,1,No,Infinix Note76,,Customer care took long to respond.,No,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
CUST000628,28.0,M,Nakuru,1/5/2021,5/12/2021,52.0,933.31, ,2.0,Yes,51.06,1,Yes,Xiaomi A30,Radio,Sawa kabisa!,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000629,34.0,1,,5/14/2021,31/01/2022,52.0,1758.96,91205.97,2.0,FALSE,0.0,Yes,No,Realme Note51,Twitter/X,Network drops sometimes in the evening.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000630,145.0,Other,,12/19/2021,9/25/2022,45.0,571.75,25492.97,4.0,No,0.0,No,Yes,Infinix Note29,,Customer care took long to respond.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000631,42.0,1,Kiambu,29-Nov-19,27-Apr-20,70.0,1673.87,117060.82,2.0,N,,Yes,No,Vivo A41,,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
CUST000632,47.0,M,Kisumu,5-Oct-20,26/11/2022,59.0,1048.72,61423.96,2.0,No,0.0,0,Yes,Oppo S60,,Too expensive for the value.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000633,29.0,F,Machakos,9/9/2021,29-Jan-22,48.0,,,5.0,FALSE,0.0,0,No,Realme S84,Facebook,Sawa kabisa!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000634,,F,Uasin Gishu,12/12/2020,12/20/2020,57.0,1045.64,59414.59,,FALSE,0.0,0,Yes,Huawei C80,,Too expensive for the value. ASAP,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
CUST000635,43.0,Male,Nairobi,11/4/2019,17/11/2019,71.0,-345.74,-24456.58,1.0,TRUE,465.01,0,No,,,Customer care took long to respond.??,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000636,36.0,Male,Nyeri,1/11/2019,12/3/2020,80.0,632.86, ,3.0,No,,1,,Nokia C47,Google,Switching from competitor soon.,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000637,24.0,0,Nakuru,8/1/2023,21-Sep-23,25.0,1999.84, ,5.0,1,26.01,1,Yes,Xiaomi S38,,App keeps logging me out.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000638,,M,Meru,1/20/2024,22/06/2024,20.0,"73,666.81",1473279.62,1.0,TRUE,22.96,1,Yes,Oppo Note35,Billboard,Customer care took long to respond.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000639,23.0,Other,Uasin Gishu,8/29/2025,30-Dec-25,0.0,1784.17,111.86,1.0,No,,0,No,Apple Y34,Billboard,Support was helpful via M-Pesa reversal.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000640,54.0,Male,Nyeri,4/8/2024,26/10/2025,20.0,1154.31,23090.16,3.0,No,0.0,0,1,Samsung C15,Billboard,,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000641,12.0,Male,Machakos,7-Apr-22,2/9/2023,41.0,KES 831.17,,2.0,0,0.0,1,No,Infinix Note76,X,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000642,37.0,M,Kisumu,5/14/2019,8/28/2019,76.0,1871.9,141937.91,1.0,Yes,76.65,No,Yes,Oppo C32,Friend,Switching from competitor soon.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000643,51.0,0,Nairobi,8/6/2021,26/02/2022,49.0,549.35, ,2.0,Yes,96.77,1,0,,Radio,Fiber upgrade requested.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST000644,35.0,Female,Kiambu,3/26/2022,4/6/2022,41.0,1913.17,78381.24,,Yes,452.41,Yes,1,Infinix C70,X,,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
CUST000645,42.0,Male,Kisumu,3/4/2022,17/08/2023,42.0,525.72,22354.63,2.0,No,0.0,1,1,Vivo C42,Radio,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CUST000646,27.0,F,Nakuru,3-Feb-24,11/9/2024,19.0,,"72,178.13",2.0,1,48.42,Yes,Yes,Xiaomi S38,,Please call me back.,No,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
CUST000647,26.0,1,Uasin Gishu,10/19/2019,21/11/2020,71.0,1393.32,98821.22,0.0,Y,53.63,No,No,Tecno Y78,Google,Great service!,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000648,45.0,M,Nakuru,14-Aug-21,3/6/2023,49.0,550.72,27019.5,2.0,TRUE,86.31,1,1,Samsung S14,,Support was helpful via M-Pesa reversal.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000649,15.0,M,Nairobi,19-Dec-21,6/5/2023,45.0,3671.02,165048.58,2.0,1,58.74,Yes,1,,Twitter/X,Great service!,No,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000650,32.0,1,Machakos,8/12/2025,24-Oct-25,0.0,630.33,-297.71,1.0,Yes,41.78,Yes,1,Xiaomi S38,,"Stable internet, happy so far.",No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000651,19.0,Male,,3/21/2021,5/24/2021,56.0,541.5,30420.69,3.0,No,0.0,No,1,Nokia C10,TV,,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CUST000652,27.0,Other,Kiambu,10/8/2023,2/10/2024,23.0,600.31,13809.61,0.0,0,0.0,No,Yes,,Twitter/X,Switching from competitor soon.!!!,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
CUST000653,41.0,Female,Nairobi,8/2/2025,2/16/2026,6.0,1308.01,7846.58,2.0,No,,No,1,Infinix Note76,Friend,App keeps logging me out.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST000654,44.0,,Mombasa,9-Jul-21,26-Dec-21,50.0,3703.44, ,3.0,Y,74.92,1,1,Apple Y34,Twitter/X,,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST000655,21.0,F,Nakuru,2/9/2020,12/14/2020,59.0,613.76,,1.0,0,0.0,1,,,,Great service!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CUST000656,58.0,1,Nyeri,24-Dec-21,4/19/2022,45.0,620.12,,0.0,N,0.0,Yes,Yes,Vivo A30,,Too expensive for the value.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000657,43.0,Other,Nyeri,8/5/2020,25/07/2021,,1526.33,,0.0,0,0.0,1,No,Huawei A59,X,Switching from competitor soon.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000658,40.0,M,Nairobi,20/10/2019,3/31/2020,71.0,,,0.0,N,0.0,No,Yes,Realme Y41,,Network drops sometimes in the evening.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000659,24.0,Male,Nairobi,9/2/2019,29-Nov-19,73.0,500.8,,1.0,Yes,96.43,0,Yes,Xiaomi A30,Twitter/X,Too expensive for the value.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
CUST000660,35.0,Male,Uasin Gishu,11/10/2020,9/23/2021,58.0,1621.37,94200.29,2.0,FALSE,0.0,Yes,0,Xiaomi P59,Facebook,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
CUST000661,46.0,Male,Machakos,6/13/2022,11/15/2022,39.0,887.1,34588.51,6.0,TRUE,44.05,0,1,Realme C59,,Great service!,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000662,40.0,,Machakos,5/20/2025,8/11/2025,3.0,1801.28,5217.04,2.0,FALSE,,1,No,Realme S34,,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
CUST000663,18.0,,Nakuru,3/28/2022,4/12/2022,41.0,1602.38, ,4.0,TRUE,58.81,No,0,,,"Stable internet, happy so far.",No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000664,45.0,M,Machakos,12/4/2023,28/04/2024,21.0,1700.15,36026.01,0.0,Yes,95.85,1,No,Apple P20,,Overcharged? Not sure.,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000665,42.0,,Kisumu,24-May-20,3/7/2020,64.0,3871.76,247573.91,2.0,No,0.0,0,,Xiaomi S9,X,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST000666,30.0,0,Nakuru,4/3/2024,27/12/2025,15.0,539.46,8146.8,1.0,No,0.0,No,0,Tecno S84,Radio,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CUST000667,64.0,,Mombasa,5/30/2022,17/01/2023,,1818.66,,1.0,Y,60.25,No,No,,Facebook,App keeps logging me out.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000668,51.0,F,Uasin Gishu,7/7/2023,26-Jul-23,26.0,2600.46,67721.56,4.0,Yes,71.98,1,No,Infinix C70,Google,Sawa kabisa!,Yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
CUST000669,,Female,Meru,1/20/2022,6/23/2022,44.0,500.46,22065.91,1.0,No,,1,Yes,Huawei Note11,Radio,App keeps logging me out.,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000670,43.0,F,Kiambu,8/11/2024,27-Sep-24,12.0,588.05,7104.35,2.0,N,0.0,Yes,0,,,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST000671,32.0,Female,,1/20/2025,6/7/2025,,1370.08,,1.0,FALSE,0.0,No,0,Apple P45,Facebook,"Stable internet, happy so far.",No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000672,36.0,Female,Nakuru,7/15/2024,8/19/2024,13.0,"KES 2,793.51",36055.15,0.0,No,0.0,1,No,Infinix C70,,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST000673,24.0,Female,Machakos,29-Nov-23,3-Dec-25,21.0,577.78,11701.51,2.0,Y,88.55,0,,Vivo A30,TV,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000674,21.0,M,Nyeri,26/11/2019,19/08/2020,70.0,901.18,63075.92,3.0,N,0.0,0,1,Infinix S90,TV,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUST000675,39.0,M,Mombasa,13/06/2019,7-Feb-20,75.0,1868.53,"140,209.63",6.0,Yes,53.62,1,No,Oppo C32,Facebook,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000676,35.0,0,Meru,5-Nov-23,19-Aug-24,22.0,1093.82,,2.0,TRUE,39.08,0,0,Huawei Y38,,Please call me back.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000677,77.0,F,Kisumu,8/13/2022,2/17/2024,,KES 962.12,,2.0,No,0.0,1,No,Apple P20,Facebook,Please call me back.,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
CUST000678,33.0,Other,Kiambu,22-Oct-21,7-May-22,47.0,,32776.61,3.0,Yes,8.93,1,Yes,Vivo A41,Billboard,,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000679,24.0,F,Kisumu,4/16/2019,6/26/2019,77.0,"KES 3,845.29",295989.92,1.0,Yes,77.16,Yes,1,Oppo S60,Facebook,Overcharged? Not sure.,No,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
CUST000680,26.0,M,Meru,1/10/2020,21/06/2020,68.0,801.21,54545.81,2.0,FALSE,0.0,1,0,Huawei P74,,Too expensive for the value.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000681,18.0,M,,26/07/2021,30-Jul-21,50.0,"KES 1,036.41",,3.0,N,,No,Yes,Tecno S30,X,Please call me back.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
CUST000682,28.0,F,Nairobi,14/06/2025,8/24/2025,2.0,623.34,1245.33,1.0,N,0.0,0,0,Infinix Note29,Radio,Great service!,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CUST000683,15.0,Female,Meru,8/1/2025,1/9/2026,1.0,705.4,743.75,1.0,Yes,88.16,1,Yes,Nokia C35,,"Stable internet, happy so far.",No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000684,44.0,1,Meru,2021/13/40,10/1/2019,78.0,977.14,76336.2,5.0,1,57.67,Yes,1,Huawei Y16,X,Sawa kabisa!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
CUST000685,39.0,1,Meru,8/1/2022,13/04/2022,44.0,1277.75,56179.04,1.0,0,0.0,0,0,Nokia C47,Radio,Sawa kabisa!,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
CUST000686,,Female,Uasin Gishu,18/06/2025,8/16/2026,2.0,1389.65,,2.0,N,0.0,1,1,Vivo A30,Radio,,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000687,17.0,0,Mombasa,14/06/2019,1/15/2020,,730.56,,2.0,TRUE,83.73,Yes,Yes,Vivo A28,Billboard,Great service!,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000688,39.0,1,Kiambu,18-Dec-20,5/5/2021,57.0,KES 651.77,37103.16,6.0,TRUE,106.45,No,1,Huawei Y16,,,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000689,51.0,Male,,4/11/2024,5/12/2024,17.0,1438.76,24672.99,2.0,No,0.0,0,,Xiaomi S38,Billboard,Switching from competitor soon.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000690,26.0,Other,Machakos,26/10/2024,5/25/2025,10.0,1854.39, ,0.0,0,0.0,0,1,Apple P45,Google,"Stable internet, happy so far.",No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
CUST000691,32.0,M,Mombasa,12/17/2023,3/30/2024,20.0,788.76,15683.09,2.0,N,0.0,Yes,0,Tecno Y78,Twitter/X,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
CUST000692,29.0,Male,Nakuru,13/02/2022,3/29/2022,,701.51,,0.0,FALSE,0.0,Yes,Yes,Tecno Y78,Billboard,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000693,26.0,Other,Uasin Gishu,13-Jan-21,2/3/2021,56.0,813.21,45244.18,2.0,TRUE,30.12,Yes,,Apple Y34,,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
CUST000694,52.0,M,Mombasa,7/25/2025,12/28/2025,1.0,632.9,763.75,5.0,FALSE,0.0,No,1,Samsung A76,Radio,Please call me back.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUST000695,47.0,Other,Kiambu,21-Nov-23,1/13/2024,21.0,1511.87,31852.17,1.0,N,0.0,1,0,,,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000696,31.0,0,Kisumu,7/7/2024,7/28/2024,14.0,586.92, ,4.0,0,,0,1,Realme C59,,Fiber upgrade requested.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000697,32.0,0,Nakuru,1/9/2020,3/11/2020,68.0,1871.48,127205.47,2.0,FALSE,0.0,No,Yes,Vivo A28,TV,Support was helpful via M-Pesa reversal.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST000698,45.0,0,,9-Apr-24,11/4/2025,17.0,"KES 2,426.70",41265.2,1.0,1,134.74,1,0,Nokia C35,,Customer care took long to respond.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST000699,47.0,F,Uasin Gishu,11/26/2022,21/07/2023,33.0,1830.92,"60,501.78",2.0,N,0.0,No,No,,,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000700,36.0,Male,Nakuru,7/31/2023,2/8/2024,25.0,-219.28,-5644.19,2.0,0,,1,Yes,Realme C59,,Sawa kabisa!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST000701,38.0,,Meru,27/09/2022,16-Oct-22,35.0,574.52,20073.7,1.0,Yes,51.02,No,No,Nokia C47,X,Customer care took long to respond.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST000702,29.0,F,Uasin Gishu,8-Aug-22,3/23/2024,37.0,1645.97,60444.32,3.0,N,0.0,0,1,Nokia C10,Billboard,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000703,49.0,1,Machakos,4/3/2020,11/10/2021,67.0,,48758.6,0.0,Y,28.02,1,0,Realme Note51,Radio,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000704,3.0,Other,Nyeri,10/20/2020,10-Sep-20,59.0,KES -144.37, ,2.0,1,601.62,1,1,Oppo C32,Radio,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
CUST000705,34.0,0,Nakuru,12-Sep-22,9/24/2022,36.0,"KES 1,532.51",55146.47,4.0,0,,No,1,,,Great service!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000706,35.0,Female,,14/08/2023,17/09/2024,25.0,944.44,,2.0,N,0.0,No,1,Realme S34,Twitter/X,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000707,50.0,1,Nairobi,7/22/2024,6/6/2024,13.0,"1,865.95",23976.82,3.0,1,48.36,0,No,Vivo A28,,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000708,35.0,0,Nakuru,26-Mar-22,3/31/2022,41.0,661.25,26981.22,1.0,Yes,58.8,1,Yes,Xiaomi A49,Facebook,Great service!,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST000709,62.0,Male,Mombasa,29-Jun-23,8/11/2024,26.0,1853.18,47959.66,1.0,1,0.24,0,1,Nokia S48,TV,Please call me back.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000710,35.0,Male,,3/3/2025,5/4/2025,6.0,1373.06,8631.22,0.0,N,0.0,0,,Tecno S30,Radio,Please call me back.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
CUST000711,16.0,Female,,31-May-19,9-Nov-19,,KES 962.59,,2.0,No,0.0,Yes,,Samsung A76,Friend,Switching from competitor soon.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
